Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","724","Spain","152","Gross Production Value (constant 2014-2016 thousand I$)","01324","Tangerines, mandarins, clementines","2018","2018","1000 Int. $","886691","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","152","Gross Production Value (constant 2014-2016 thousand I$)","01324","Tangerines, mandarins, clementines","2019","2019","1000 Int. $","818457","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","152","Gross Production Value (constant 2014-2016 thousand I$)","01324","Tangerines, mandarins, clementines","2020","2020","1000 Int. $","973447","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","01324","Tangerines, mandarins, clementines","2018","2018","1000 SLC","517995","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","01324","Tangerines, mandarins, clementines","2019","2019","1000 SLC","563240","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","01324","Tangerines, mandarins, clementines","2020","2020","1000 SLC","725291","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","55","Gross Production Value (constant 2014-2016 thousand SLC)","01324","Tangerines, mandarins, clementines","2018","2018","1000 SLC","500715","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","55","Gross Production Value (constant 2014-2016 thousand SLC)","01324","Tangerines, mandarins, clementines","2019","2019","1000 SLC","462183","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","55","Gross Production Value (constant 2014-2016 thousand SLC)","01324","Tangerines, mandarins, clementines","2020","2020","1000 SLC","549706","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","01324","Tangerines, mandarins, clementines","2018","2018","1000 US$","611728","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","01324","Tangerines, mandarins, clementines","2019","2019","1000 US$","630533","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","01324","Tangerines, mandarins, clementines","2020","2020","1000 US$","828424","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","58","Gross Production Value (constant 2014-2016 thousand US$)","01324","Tangerines, mandarins, clementines","2018","2018","1000 US$","589921","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","58","Gross Production Value (constant 2014-2016 thousand US$)","01324","Tangerines, mandarins, clementines","2019","2019","1000 US$","544524","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","58","Gross Production Value (constant 2014-2016 thousand US$)","01324","Tangerines, mandarins, clementines","2020","2020","1000 US$","647640","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","152","Gross Production Value (constant 2014-2016 thousand I$)","01234","Tomatoes","2018","2018","1000 Int. $","2270409","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","152","Gross Production Value (constant 2014-2016 thousand I$)","01234","Tomatoes","2019","2019","1000 Int. $","2380849","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","152","Gross Production Value (constant 2014-2016 thousand I$)","01234","Tomatoes","2020","2020","1000 Int. $","2053443","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2018","2018","1000 SLC","1504493","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2019","2019","1000 SLC","1578677","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2020","2020","1000 SLC","1371071","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","55","Gross Production Value (constant 2014-2016 thousand SLC)","01234","Tomatoes","2018","2018","1000 SLC","1790291","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","55","Gross Production Value (constant 2014-2016 thousand SLC)","01234","Tomatoes","2019","2019","1000 SLC","1877377","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","55","Gross Production Value (constant 2014-2016 thousand SLC)","01234","Tomatoes","2020","2020","1000 SLC","1619206","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","01234","Tomatoes","2018","2018","1000 US$","1776738","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","01234","Tomatoes","2019","2019","1000 US$","1767288","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","01234","Tomatoes","2020","2020","1000 US$","1566032","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","58","Gross Production Value (constant 2014-2016 thousand US$)","01234","Tomatoes","2018","2018","1000 US$","2164029","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","58","Gross Production Value (constant 2014-2016 thousand US$)","01234","Tomatoes","2019","2019","1000 US$","2269294","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","58","Gross Production Value (constant 2014-2016 thousand US$)","01234","Tomatoes","2020","2020","1000 US$","1957228","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","152","Gross Production Value (constant 2014-2016 thousand I$)","01191","Triticale","2018","2018","1000 Int. $","131065","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","152","Gross Production Value (constant 2014-2016 thousand I$)","01191","Triticale","2019","2019","1000 Int. $","116424","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","152","Gross Production Value (constant 2014-2016 thousand I$)","01191","Triticale","2020","2020","1000 Int. $","152711","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","01191","Triticale","2018","2018","1000 SLC","116172","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","01191","Triticale","2019","2019","1000 SLC","107095","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","01191","Triticale","2020","2020","1000 SLC","139650","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","55","Gross Production Value (constant 2014-2016 thousand SLC)","01191","Triticale","2018","2018","1000 SLC","116265","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","55","Gross Production Value (constant 2014-2016 thousand SLC)","01191","Triticale","2019","2019","1000 SLC","103277","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","55","Gross Production Value (constant 2014-2016 thousand SLC)","01191","Triticale","2020","2020","1000 SLC","135466","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","01191","Triticale","2018","2018","1000 US$","137194","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","01191","Triticale","2019","2019","1000 US$","119890","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","01191","Triticale","2020","2020","1000 US$","159507","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","58","Gross Production Value (constant 2014-2016 thousand US$)","01191","Triticale","2018","2018","1000 US$","137688","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","58","Gross Production Value (constant 2014-2016 thousand US$)","01191","Triticale","2019","2019","1000 US$","122307","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","58","Gross Production Value (constant 2014-2016 thousand US$)","01191","Triticale","2020","2020","1000 US$","160428","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","152","Gross Production Value (constant 2014-2016 thousand I$)","01929.02","True hemp, raw or retted","2018","2018","1000 Int. $","376","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","152","Gross Production Value (constant 2014-2016 thousand I$)","01929.02","True hemp, raw or retted","2019","2019","1000 Int. $","145","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","152","Gross Production Value (constant 2014-2016 thousand I$)","01929.02","True hemp, raw or retted","2020","2020","1000 Int. $","782","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","152","Gross Production Value (constant 2014-2016 thousand I$)","01970","Unmanufactured tobacco","2018","2018","1000 Int. $","58186","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","152","Gross Production Value (constant 2014-2016 thousand I$)","01970","Unmanufactured tobacco","2019","2019","1000 Int. $","62195","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","152","Gross Production Value (constant 2014-2016 thousand I$)","01970","Unmanufactured tobacco","2020","2020","1000 Int. $","54939","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","01970","Unmanufactured tobacco","2018","2018","1000 SLC","60567","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","01970","Unmanufactured tobacco","2019","2019","1000 SLC","62058","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","01970","Unmanufactured tobacco","2020","2020","1000 SLC","57062","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","55","Gross Production Value (constant 2014-2016 thousand SLC)","01970","Unmanufactured tobacco","2018","2018","1000 SLC","56107","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","55","Gross Production Value (constant 2014-2016 thousand SLC)","01970","Unmanufactured tobacco","2019","2019","1000 SLC","59973","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","55","Gross Production Value (constant 2014-2016 thousand SLC)","01970","Unmanufactured tobacco","2020","2020","1000 SLC","52976","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","01970","Unmanufactured tobacco","2018","2018","1000 US$","71527","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","01970","Unmanufactured tobacco","2019","2019","1000 US$","69472","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","01970","Unmanufactured tobacco","2020","2020","1000 US$","65176","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","58","Gross Production Value (constant 2014-2016 thousand US$)","01970","Unmanufactured tobacco","2018","2018","1000 US$","66159","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","58","Gross Production Value (constant 2014-2016 thousand US$)","01970","Unmanufactured tobacco","2019","2019","1000 US$","70717","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","58","Gross Production Value (constant 2014-2016 thousand US$)","01970","Unmanufactured tobacco","2020","2020","1000 US$","62466","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","152","Gross Production Value (constant 2014-2016 thousand I$)","01376","Walnuts, in shell","2018","2018","1000 Int. $","47917","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","152","Gross Production Value (constant 2014-2016 thousand I$)","01376","Walnuts, in shell","2019","2019","1000 Int. $","55367","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","152","Gross Production Value (constant 2014-2016 thousand I$)","01376","Walnuts, in shell","2020","2020","1000 Int. $","54009","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","01376","Walnuts, in shell","2018","2018","1000 SLC","54294","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","01376","Walnuts, in shell","2019","2019","1000 SLC","58022","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","01376","Walnuts, in shell","2020","2020","1000 SLC","57937","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","55","Gross Production Value (constant 2014-2016 thousand SLC)","01376","Walnuts, in shell","2018","2018","1000 SLC","50656","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","55","Gross Production Value (constant 2014-2016 thousand SLC)","01376","Walnuts, in shell","2019","2019","1000 SLC","58532","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","55","Gross Production Value (constant 2014-2016 thousand SLC)","01376","Walnuts, in shell","2020","2020","1000 SLC","57097","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","01376","Walnuts, in shell","2018","2018","1000 US$","64119","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","01376","Walnuts, in shell","2019","2019","1000 US$","64955","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","01376","Walnuts, in shell","2020","2020","1000 US$","66176","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","58","Gross Production Value (constant 2014-2016 thousand US$)","01376","Walnuts, in shell","2018","2018","1000 US$","59822","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","58","Gross Production Value (constant 2014-2016 thousand US$)","01376","Walnuts, in shell","2019","2019","1000 US$","69122","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","58","Gross Production Value (constant 2014-2016 thousand US$)","01376","Walnuts, in shell","2020","2020","1000 US$","67428","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","152","Gross Production Value (constant 2014-2016 thousand I$)","01221","Watermelons","2018","2018","1000 Int. $","253449","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","152","Gross Production Value (constant 2014-2016 thousand I$)","01221","Watermelons","2019","2019","1000 Int. $","278434","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","152","Gross Production Value (constant 2014-2016 thousand I$)","01221","Watermelons","2020","2020","1000 Int. $","286499","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","01221","Watermelons","2018","2018","1000 SLC","564662","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","01221","Watermelons","2019","2019","1000 SLC","306143","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","01221","Watermelons","2020","2020","1000 SLC","435408","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","55","Gross Production Value (constant 2014-2016 thousand SLC)","01221","Watermelons","2018","2018","1000 SLC","256277","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","55","Gross Production Value (constant 2014-2016 thousand SLC)","01221","Watermelons","2019","2019","1000 SLC","281541","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","55","Gross Production Value (constant 2014-2016 thousand SLC)","01221","Watermelons","2020","2020","1000 SLC","289696","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","01221","Watermelons","2018","2018","1000 US$","666840","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","01221","Watermelons","2019","2019","1000 US$","342719","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","01221","Watermelons","2020","2020","1000 US$","497321","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","58","Gross Production Value (constant 2014-2016 thousand US$)","01221","Watermelons","2018","2018","1000 US$","297862","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","58","Gross Production Value (constant 2014-2016 thousand US$)","01221","Watermelons","2019","2019","1000 US$","327226","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","58","Gross Production Value (constant 2014-2016 thousand US$)","01221","Watermelons","2020","2020","1000 US$","336704","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","152","Gross Production Value (constant 2014-2016 thousand I$)","0111","Wheat","2018","2018","1000 Int. $","1971026","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","152","Gross Production Value (constant 2014-2016 thousand I$)","0111","Wheat","2019","2019","1000 Int. $","1430735","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","152","Gross Production Value (constant 2014-2016 thousand I$)","0111","Wheat","2020","2020","1000 Int. $","1928633","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","0111","Wheat","2018","2018","1000 SLC","1532174","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","0111","Wheat","2019","2019","1000 SLC","1154468","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","0111","Wheat","2020","2020","1000 SLC","1579027","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","55","Gross Production Value (constant 2014-2016 thousand SLC)","0111","Wheat","2018","2018","1000 SLC","1614290","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","55","Gross Production Value (constant 2014-2016 thousand SLC)","0111","Wheat","2019","2019","1000 SLC","1171786","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","55","Gross Production Value (constant 2014-2016 thousand SLC)","0111","Wheat","2020","2020","1000 SLC","1579569","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","0111","Wheat","2018","2018","1000 US$","1809428","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","0111","Wheat","2019","2019","1000 US$","1292397","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","0111","Wheat","2020","2020","1000 US$","1803558","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2018","2018","1000 US$","1915631","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2019","2019","1000 US$","1390525","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2020","2020","1000 US$","1874430","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01371","Almonds, in shell","2018","2018","1000 Int. $","8703442","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01371","Almonds, in shell","2019","2019","1000 Int. $","9838695","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01371","Almonds, in shell","2020","2020","1000 Int. $","11983025","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01371","Almonds, in shell","2018","2018","1000 SLC","9488247","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01371","Almonds, in shell","2019","2019","1000 SLC","10424251","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01371","Almonds, in shell","2020","2020","1000 SLC","9560665","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01371","Almonds, in shell","2018","2018","1000 SLC","12042201","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01371","Almonds, in shell","2019","2019","1000 SLC","13612952","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01371","Almonds, in shell","2020","2020","1000 SLC","16579877","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01371","Almonds, in shell","2018","2018","1000 US$","9488247","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01371","Almonds, in shell","2019","2019","1000 US$","10424251","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01371","Almonds, in shell","2020","2020","1000 US$","9560665","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01371","Almonds, in shell","2018","2018","1000 US$","12042201","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01371","Almonds, in shell","2019","2019","1000 US$","13612952","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01371","Almonds, in shell","2020","2020","1000 US$","16579877","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01341","Apples","2018","2018","1000 Int. $","2192348","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01341","Apples","2019","2019","1000 Int. $","2373472","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01341","Apples","2020","2020","1000 Int. $","2195130","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01341","Apples","2018","2018","1000 SLC","3962888","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01341","Apples","2019","2019","1000 SLC","3625115","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01341","Apples","2020","2020","1000 SLC","3947408","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","2018","2018","1000 SLC","3104268","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","2019","2019","1000 SLC","3360732","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","2020","2020","1000 SLC","3108207","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01341","Apples","2018","2018","1000 US$","3962888","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01341","Apples","2019","2019","1000 US$","3625115","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01341","Apples","2020","2020","1000 US$","3947408","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01341","Apples","2018","2018","1000 US$","3104268","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01341","Apples","2019","2019","1000 US$","3360732","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01341","Apples","2020","2020","1000 US$","3108207","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01343","Apricots","2018","2018","1000 Int. $","29388","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01343","Apricots","2019","2019","1000 Int. $","38119","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01343","Apricots","2020","2020","1000 Int. $","24817","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01343","Apricots","2018","2018","1000 SLC","47857","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01343","Apricots","2019","2019","1000 SLC","51302","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01343","Apricots","2020","2020","1000 SLC","34401","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01343","Apricots","2018","2018","1000 SLC","33763","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01343","Apricots","2019","2019","1000 SLC","43794","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01343","Apricots","2020","2020","1000 SLC","28511","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01343","Apricots","2018","2018","1000 US$","47857","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01343","Apricots","2019","2019","1000 US$","51302","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01343","Apricots","2020","2020","1000 US$","34401","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01343","Apricots","2018","2018","1000 US$","33763","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01343","Apricots","2019","2019","1000 US$","43794","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01343","Apricots","2020","2020","1000 US$","28511","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01216","Artichokes","2018","2018","1000 Int. $","31459","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01216","Artichokes","2019","2019","1000 Int. $","33702","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01216","Artichokes","2020","2020","1000 Int. $","28596","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01216","Artichokes","2018","2018","1000 SLC","63036","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01216","Artichokes","2019","2019","1000 SLC","83623","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01216","Artichokes","2020","2020","1000 SLC","71859","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01216","Artichokes","2018","2018","1000 SLC","74774","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01216","Artichokes","2019","2019","1000 SLC","80106","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01216","Artichokes","2020","2020","1000 SLC","67968","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01216","Artichokes","2018","2018","1000 US$","63036","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01216","Artichokes","2019","2019","1000 US$","83623","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01216","Artichokes","2020","2020","1000 US$","71859","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01216","Artichokes","2018","2018","1000 US$","74774","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01216","Artichokes","2019","2019","1000 US$","80106","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01216","Artichokes","2020","2020","1000 US$","67968","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01211","Asparagus","2018","2018","1000 Int. $","36095","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01211","Asparagus","2019","2019","1000 Int. $","38422","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01211","Asparagus","2020","2020","1000 Int. $","34337","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01211","Asparagus","2018","2018","1000 SLC","95387","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01211","Asparagus","2019","2019","1000 SLC","125656","E","Estimated value"
